simulation,total_revenue
6067,20098292.407064047
6068,20106758.635038428
6069,20116217.574120604
6070,20088305.522170402
6071,20084719.986281965
6072,20102915.264082972
6073,20080003.10332774
6074,20083103.349167537
6075,20071101.202460412
6076,20066070.79468623
6077,20113733.597101677
6078,20117615.28970887
6079,20098245.66683384
6080,20064967.84785434
6081,20094997.611856095
6082,20094916.296605825
6083,20111598.150667973
6084,20091313.17866005
6085,20056970.72313578
6086,20091113.88322111
6087,20073394.88881032
6088,20068604.852648526
6089,20053510.38627594
6090,20110583.401240934
6091,20096585.94910872
6092,20105635.664303176
6093,20064621.28402048
6094,20101785.98378454
6095,20105279.136614207
6096,20082561.79984506
6097,20094307.546002366
6098,20106381.400429588
6099,20081742.319394913
6100,20115047.719404966
6101,20104952.905830245
6102,20070910.63398343
6103,20095491.118636485
6104,20035323.710209753
6105,20106886.276340224
6106,20112598.39083198
6107,20072324.793286525
6108,20100170.797332194
6109,20096354.934795927
6110,20060437.27601134
6111,20089114.67635916
6112,20096562.745984755
6113,20094588.02824769
6114,20114403.549501464
6115,20080438.058434002
6116,20096513.592364516
6117,20074409.337076563
6118,20080839.038992867
6119,20097460.90450664
6120,20076555.495864384
6121,20125835.048117388
6122,20086304.076107614
6123,20087706.388519205
6124,20069327.939888414
6125,20085340.92772366
6126,20080726.027720965
6127,20101054.09959855
6128,20055623.792402066
6129,20094862.784122735
6130,20073030.608745612
6131,20095208.97615368
6132,20090599.009408463
6133,20109808.608329386
6134,20056967.635812245
6135,20095383.860025767
6136,20086735.958990946
6137,20071984.694398962
6138,20101570.01776889
6139,20083411.061319012
6140,20061794.710333113
6141,20089629.95001891
6142,20121297.02681418
6143,20109502.06216728
6144,20086829.19837846
6145,20077029.9339737
6146,20070920.338483658
6147,20056322.164208032
6148,20063556.257837843
6149,20078167.015189115
6150,20096055.547834564
6151,20065110.49111296
6152,20118133.72849766
6153,20081019.941615995
6154,20084498.461087186
6155,20070850.48267226
6156,20059583.098723955
6157,20110643.69983872
6158,20044484.482899267
6159,20088929.729300413
6160,20058993.042976975
6161,20045797.005619053
6162,20062004.359857578
6163,20077556.035799216
6164,20098889.23420536
6165,20096270.463694382
6166,20082545.806308374
6167,20108629.49127397
6168,20093897.67914095
6169,20066686.378733236
6170,20113138.45488593
6171,20056090.091030564
6172,20074370.73209793
6173,20101479.135809343
6174,20073093.980756488
6175,20119707.62224682
6176,20078186.118697014
6177,20057837.91509499
6178,20115553.07135037
6179,20092990.605138168
6180,20092548.774719488
6181,20097658.33601955
6182,20060666.263007257
6183,20084639.970520467
6184,20078600.79442006
6185,20101386.407636944
6186,20079697.961238276
6187,20092848.600252327
6188,20093055.807254918
6189,20049350.631322227
6190,20115459.948030666
6191,20070821.52297154
6192,20114923.22459141
6193,20102101.840024184
6194,20089833.642598256
6195,20101752.284252655
6196,20066603.9050836
6197,20119068.194605276
6198,20142858.671969112
6199,20059130.445021868
6200,20093776.22213067
6201,20071696.865636546
6202,20069888.355895836
6203,20087128.361872043
6204,20074303.97572557
6205,20066852.669366714
6206,20089865.77934249
6207,20061932.38602639
6208,20090185.973077543
6209,20074470.96888368
6210,20063604.265062865
6211,20079469.148240037
6212,20062438.12879967
6213,20083295.257968716
6214,20070578.274019476
6215,20106656.234128453
6216,20069745.914512925
6217,20078005.681829125
6218,20094288.079703532
6219,20088947.56301009
6220,20122944.650313
6221,20088605.792555254
6222,20069739.72263232
6223,20094686.165677924
6224,20065522.35404558
6225,20075027.713766534
6226,20131262.48586822
6227,20070102.527735125
6228,20113723.00893116
6229,20107680.787624754
6230,20076682.61033401
6231,20092075.516034655
6232,20114926.172152042
6233,20099935.43244593
6234,20079817.463550705
6235,20075800.550368633
6236,20084849.297143925
6237,20090801.469159476
6238,20124554.218997963
6239,20073090.37576099
6240,20084964.989607707
6241,20096196.81884519
6242,20070361.539965004
6243,20107293.394779738
6244,20101697.322579686
6245,20087248.938073184
6246,20106309.217003595
6247,20080988.800319117
6248,20075983.56015441
6249,20058515.997846454
6250,20051699.415693305
6251,20108170.352407698
6252,20075016.360776324
6253,20062486.239854343
6254,20107290.74035212
6255,20109742.06699209
6256,20073541.26481464
6257,20074836.36068477
6258,20087263.621665306
6259,20060607.501054186
6260,20099288.036702752
6261,20045344.04751747
6262,20084450.157883763
6263,20076072.9405763
6264,20132646.710630067
6265,20070536.926816482
6266,20097182.25079915
6267,20071340.204573914
6268,20086983.348653406
6269,20099129.080360826
6270,20047399.692423016
6271,20116668.790186007
6272,20075684.753595065
6273,20072807.19529445
6274,20104981.300811343
6275,20059816.5497805
6276,20062870.838976625
6277,20098035.50479248
6278,20109693.105953354
6279,20101502.133997213
6280,20104545.68924892
6281,20076268.269980427
6282,20089933.261632066
6283,20089981.79864325
6284,20082401.56904397
6285,20117860.646713804
6286,20080784.245385148
6287,20088081.0197766
6288,20110144.04945985
6289,20075772.077648565
6290,20102271.83922964
6291,20078807.282688774
6292,20081641.603579264
6293,20073676.34409173
6294,20087400.545255024
6295,20106814.351864867
6296,20077059.433953978
6297,20082248.28226101
6298,20068147.47603839
6299,20095778.548597526
6300,20093883.648282345
6301,20102959.351132866
6302,20094495.689209368
6303,20082424.97688057
6304,20091351.125642385
6305,20087069.490995325
6306,20068072.882997934
6307,20088269.733583257
6308,20097234.178369958
6309,20076469.106392078
6310,20114482.08755466
6311,20074803.434447374
6312,20073535.632886592
6313,20085967.806508843
6314,20095727.982253477
6315,20095592.922779385
6316,20057614.081275526
6317,20055740.489225533
6318,20117654.674359698
6319,20142958.274884827
6320,20115664.782215796
6321,20088971.01179878
6322,20071192.753233664
6323,20068856.88230848
6324,20074545.31687243
6325,20046666.664237544
6326,20042749.172748838
6327,20084407.823848188
6328,20080472.317608003
6329,20087809.55964071
6330,20107155.52223459
6331,20048407.886758093
6332,20077591.768756937
6333,20078716.933571815
6334,20062476.100778658
6335,20111176.54966441
6336,20053186.55569051
6337,20076210.4074292
6338,20048289.880534556
6339,20087992.702723842
6340,20058358.555693965
6341,20112627.6869188
6342,20072976.476855796
6343,20074875.419524103
6344,20100697.465004336
6345,20087441.319805767
6346,20087049.317839637
6347,20083549.55202598
6348,20085722.17491817
6349,20089980.772513367
6350,20073227.677437965
6351,20084552.90871877
6352,20080339.478745647
6353,20079140.592230253
6354,20098799.832075752
6355,20081922.282193508
6356,20071583.556132004
6357,20091509.005509492
6358,20105542.437184326
6359,20120626.149985634
6360,20063481.29494141
6361,20059402.46950625
6362,20077684.416785415
6363,20064366.454527874
6364,20102579.57465549
6365,20099078.4921799
6366,20091716.753883332
6367,20098708.161908977
6368,20072828.636918962
6369,20102508.54472722
6370,20092714.02179261
6371,20128235.7545706
6372,20088216.976136178
6373,20103036.25637412
6374,20061255.615356404
6375,20084739.511967704
6376,20116971.133123424
6377,20085917.14725038
6378,20096729.570852704
6379,20100385.186011758
6380,20090637.370264646
6381,20107137.50221675
6382,20102923.10513622
6383,20105354.157338466
6384,20100148.302834764
6385,20074603.49034116
6386,20048857.647656124
6387,20078869.969529886
6388,20052940.246160984
6389,20064356.8282352
6390,20088401.865220558
6391,20069386.228383
6392,20080932.981439833
6393,20088507.731660485
6394,20067747.7531434
6395,20104147.94017614
6396,20082987.334452983
6397,20069239.0764772
6398,20071877.743369833
6399,20079975.56874187
6400,20142536.339755923
6401,20039995.69809627
6402,20076579.34651714
6403,20098661.68777699
6404,20101048.299147006
6405,20078113.15444818
6406,20067590.222604003
6407,20071813.932753492
6408,20046031.353656176
6409,20095149.694654863
6410,20126072.809313446
6411,20113604.640266214
6412,20111945.450117797
6413,20087560.26694471
6414,20062514.896236006
6415,20103637.65394169
6416,20079016.328747503
6417,20083042.928193074
6418,20072577.40203765
6419,20085112.773693163
6420,20070458.381442152
6421,20126186.485030163
6422,20105024.265443865
6423,20079413.476530306
6424,20092383.36908634
6425,20100147.920671027
6426,20111040.096891772
6427,20057119.416161086
6428,20097626.40113691
6429,20116254.218458142
6430,20101947.64639878
6431,20086671.125388626
6432,20085290.53087247
6433,20129502.401164938
6434,20066928.850367855
6435,20090743.595143624
6436,20092626.14934402
6437,20100637.930510554
6438,20050656.018299673
6439,20085441.176002916
6440,20094529.786173113
6441,20105719.640743062
6442,20050411.77462946
6443,20074024.706336714
6444,20101279.831368573
6445,20064532.078177836
6446,20104747.405884016
6447,20089879.133898955
6448,20084674.21461276
6449,20124099.882612895
6450,20098158.27322362
6451,20082585.144674737
6452,20019597.2252491
6453,20078608.757353913
6454,20069988.699949194
6455,20074922.510213416
6456,20095395.828030646
6457,20062889.74947049
6458,20095153.56742534
6459,20109050.09151846
6460,20102742.552239437
6461,20070788.271577656
6462,20124360.04224494
6463,20068744.211525507
6464,20087595.32914964
6465,20081709.1280267
6466,20065581.656333894
6467,20082745.516636454
6468,20118281.886324987
6469,20088064.81092685
6470,20096801.832057238
6471,20085051.01882699
6472,20101882.710789524
6473,20096135.743979953
6474,20083883.334394824
6475,20077484.62582303
6476,20114014.517713156
6477,20081345.052903153
6478,20129795.62971446
6479,20084543.88612314
6480,20061576.825673267
6481,20091106.187306684
6482,20085506.332434803
6483,20089574.843348473
6484,20108309.943705052
6485,20126427.44156642
6486,20077906.681363806
6487,20110555.11931416
6488,20103798.979297258
6489,20081563.719487492
6490,20098394.703203823
6491,20080405.267731372
6492,20050744.744898316
6493,20109295.34544364
6494,20061658.54448907
6495,20104527.56455026
6496,20077327.22612194
6497,20066821.45271105
6498,20054127.333006326
6499,20061629.39589732
6500,20090907.47129283
6501,20074578.95924957
6502,20090035.32660156
6503,20036361.55817899
6504,20078006.291781936
6505,20086034.830803644
6506,20084357.620718133
6507,20098950.886544578
6508,20123321.918240115
6509,20076666.21500626
6510,20094052.4980169
6511,20084373.594804868
6512,20104622.171836678
6513,20059985.50227171
6514,20070837.281945936
6515,20089740.055073895
6516,20120787.540175512
6517,20085721.920294303
6518,20094810.6675312
6519,20088684.961132444
6520,20095681.33734448
6521,20085140.87859612
6522,20123622.98918223
6523,20103747.80143568
6524,20055045.556232907
6525,20088074.767548617
6526,20089115.574135263
6527,20098169.18112662
6528,20124976.95907841
6529,20082598.159121722
6530,20084608.873629607
6531,20104723.943749014
6532,20061837.548602898
6533,20117004.417353027
6534,20091200.928593885
6535,20092263.520275917
6536,20051476.94887625
6537,20064503.99881311
6538,20084145.09179051
6539,20083275.386297993
6540,20130412.38309919
6541,20066611.411958084
6542,20106236.636299174
6543,20078910.38965954
6544,20083498.706209138
6545,20118086.63761695
6546,20112899.698574446
6547,20063325.94401688
6548,20066593.64828413
6549,20084000.056650016
6550,20104644.077517513
6551,20074752.508182112
6552,20087735.073967766
6553,20078088.16482516
6554,20048413.60258577
6555,20109711.587547332
6556,20091240.677698474
6557,20110539.311332323
6558,20092915.9775742
6559,20079334.79446754
6560,20099780.059607543
6561,20088411.159707636
6562,20099370.47958048
6563,20065334.28884096
6564,20097967.53003154
6565,20101736.314214256
6566,20068916.39947684
6567,20071020.874190237
6568,20097781.403266143
6569,20042956.52574348
6570,20110702.17768656
6571,20092033.105062094
6572,20064763.034500927
6573,20064886.52597336
6574,20090041.677060563
6575,20131980.937398963
6576,20093555.845827676
6577,20070109.42651794
6578,20074757.190486006
6579,20070322.658909842
6580,20063322.790670015
6581,20071514.63716281
6582,20075636.36089988
6583,20061502.791641828
6584,20091152.766411155
6585,20067595.254372284
6586,20066717.524542514
6587,20076592.218593057
6588,20101808.91118867
6589,20118873.98114791
6590,20101630.765550155
6591,20095966.10762911
6592,20108087.141355056
6593,20099154.88407791
6594,20060036.829689484
6595,20078817.071879167
6596,20083776.284056965
6597,20056884.423079606
6598,20084008.005051576
6599,20088229.479962178
6600,20055908.30254592
6601,20071598.52235762
6602,20062651.03826923
6603,20033933.904041044
6604,20098005.641838238
6605,20108071.405676454
6606,20120757.292098336
6607,20077844.340519574
6608,20068743.815063916
6609,20078465.90725083
6610,20116698.083726518
6611,20105303.441191558
6612,20042241.689339425
6613,20085138.540212836
6614,20057320.103561703
6615,20106498.211013652
6616,20073360.259858456
6617,20062861.456044685
6618,20084844.22047982
6619,20100912.82544247
6620,20080363.452039983
6621,20112819.734582763
6622,20066605.117126223
6623,20114683.544966493
6624,20111333.796128828
6625,20103726.268445577
6626,20092464.729020134
6627,20084734.0028858
6628,20062711.243747976
6629,20135030.67648356
6630,20071093.119264737
6631,20128034.721292853
6632,20078966.820257913
6633,20096546.140815802
6634,20081350.467632495
6635,20086018.27951877
6636,20083156.77357853
6637,20087963.046039447
6638,20072288.36322891
6639,20083265.233923223
6640,20075197.19572035
6641,20095096.56346145
6642,20074806.29106866
6643,20086408.96380145
6644,20072049.100015223
6645,20047271.436415967
6646,20065759.20099459
6647,20092452.763955086
6648,20077501.997669715
6649,20076825.812222634
6650,20090614.429529548
6651,20055831.027234457
6652,20122299.69260972
6653,20056123.664231688
6654,20070862.70677536
6655,20102747.35091451
6656,20073955.466376033
6657,20085262.793771666
6658,20098832.53838949
6659,20075922.16292958
6660,20067594.833977792
6661,20076257.498468094
6662,20121465.75929671
6663,20088352.68497446
6664,20078566.004087746
6665,20125528.613705877
6666,20085879.12665428
6667,20072595.128374465
6668,20110415.68934962
6669,20095864.495219156
6670,20119743.358303394
6671,20022337.027564008
6672,20092955.371525075
6673,20078666.49190717
6674,20101085.029042516
6675,20113320.169642076
6676,20091836.142378528
6677,20064438.95540642
6678,20088405.935683075
6679,20061203.989946138
6680,20112495.99911243
6681,20100565.097703885
6682,20127373.537956763
6683,20086212.44675926
6684,20091281.538000956
6685,20076076.034744304
6686,20104394.805850714
6687,20069294.019548308
6688,20094032.631564103
6689,20102877.557764396
6690,20083950.016366262
6691,20093577.095388442
6692,20058968.940785684
6693,20107528.68691582
6694,20087395.137501333
6695,20064532.99814916
6696,20081062.237172734
6697,20111964.399333358
6698,20087307.63417657
6699,20102063.159362003
6700,20104270.076687846
6701,20085738.59066948
6702,20094093.23662457
